,n.name,n.code,score
1066,Indianapolis Executive Airport,KTYQ,21.0
2273,Sarita Airport,37AZ,21.0
1528,University of Oklahoma Westheimer Airport,KOUN,21.0
684,St. Mary's County Regional Airport,K2W6,21.0
1048,Brandywine Regional Airport,KOQN,21.0
1278,Millville Municipal Airport,KMIV,21.0
381,Spanish Fork Municipal Airport/Woodhouse Field,KU77,21.0
4066,Traynor Ranch Airport,OK50,21.0
1100,New Braunfels Municipal Airport,KBAZ,21.0
2395,Ox Meadows Airport,04WA,21.0
1157,Central Jersey Regional Airport,K47N,21.0
623,Skagit Regional Airport,KBVS,20.0
2126,Juniper Air Park,5OR5,20.0
819,Hickory Regional Airport,KHKY,20.0
854,Cologne Bonn Airport,EDDK,20.0
1160,Lake Wales Municipal Airport,KX07,20.0
1099,Bob Sikes Airport,KCEW,20.0
440,South Hector Airstrip,6NA2,20.0
3648,Bird Field,2MO1,20.0
1081,Peachtree City Falcon Field,KFFC,20.0
1097,Oakland Troy Airport,KVLL,20.0
721,Rolling Meadows Airfield,29GA,20.0
494,Northwest Regional Airport,K52F,20.0
952,John Murtha Johnstown Cambria County Airport,KJST,20.0
2358,Imperial County Airport,KIPL,20.0
